order_id,date,month,iso_week,shift,machine_id,product_id,planned_qty,total_qty,good_qty,scrap_qty,planned_minutes,run_minutes,ideal_cycle_time_s,actual_cycle_time_s,energy_kwh,labor_hours,material_cost_eur,energy_cost_eur,maintenance_cost_eur,production_cost_eur,revenue_eur
WO-001132,2025-05-15,2025-05,2025-W20,Afternoon,M01,P02,322,293,285,8,430.0,395.95,74.0,81.08,369.27,7.17,17287.0,53.54,18.15,24099.36,35910.0
WO-001133,2025-05-15,2025-05,2025-W20,Morning,M02,P01,380,352,347,5,430.0,392.54,62.0,66.91,269.68,7.17,15488.0,39.1,37.57,21784.34,32618.0
WO-001134,2025-05-15,2025-05,2025-W20,Afternoon,M02,P02,326,270,263,7,430.0,373.22,74.0,82.94,259.77,7.17,15930.0,37.67,117.05,22342.38,33138.0
WO-001135,2025-05-15,2025-05,2025-W20,Morning,M03,P03,626,568,562,6,430.0,386.99,38.0,40.88,395.26,7.17,14768.0,57.31,31.56,20840.54,31472.0
WO-001136,2025-05-15,2025-05,2025-W20,Afternoon,M03,P03,626,541,535,6,430.0,376.44,38.0,41.75,394.15,7.17,14066.0,57.15,31.02,19881.34,29960.0
WO-001137,2025-05-15,2025-05,2025-W20,Morning,M04,P03,683,467,459,8,430.0,331.12,38.0,42.54,268.07,7.17,12142.0,38.87,157.53,17362.56,25704.0
WO-001138,2025-05-15,2025-05,2025-W20,Afternoon,M04,P03,644,449,438,11,430.0,316.8,38.0,42.33,264.88,7.17,11674.0,38.41,130.19,16695.77,24528.0
WO-001139,2025-05-15,2025-05,2025-W20,Morning,M05,P04,243,223,219,4,430.0,376.74,95.0,101.37,208.25,7.17,22077.0,30.2,12.0,30511.86,45990.0
WO-001140,2025-05-15,2025-05,2025-W20,Afternoon,M05,P01,410,323,318,5,430.0,382.48,62.0,71.05,207.95,7.17,14212.0,30.15,13.71,20011.53,29892.0
WO-001141,2025-05-15,2025-05,2025-W20,Morning,M06,P04,256,240,235,5,430.0,399.58,95.0,99.89,243.9,7.17,23760.0,35.37,31.19,32814.23,49350.0
WO-001142,2025-05-15,2025-05,2025-W20,Afternoon,M06,P04,256,243,237,6,430.0,402.8,95.0,99.46,251.35,7.17,24057.0,36.45,15.58,33201.69,49770.0
WO-001143,2025-05-16,2025-05,2025-W20,Morning,M01,P03,660,542,535,7,430.0,378.41,38.0,41.89,349.46,7.17,14092.0,50.67,12.0,19891.34,29960.0
WO-001144,2025-05-16,2025-05,2025-W20,Afternoon,M01,P01,393,332,326,6,430.0,372.28,62.0,67.28,345.72,7.17,14608.0,50.13,52.51,20610.3,30644.0
WO-001145,2025-05-16,2025-05,2025-W20,Morning,M02,P02,332,281,274,7,430.0,387.32,74.0,82.7,272.3,7.17,16579.0,39.48,12.79,23119.94,34524.0
WO-001146,2025-05-16,2025-05,2025-W20,Afternoon,M02,P05,463,391,380,11,430.0,380.69,52.0,58.42,266.62,7.17,18768.0,38.66,49.72,26091.05,38760.0
WO-001147,2025-05-16,2025-05,2025-W20,Morning,M03,P05,438,414,402,12,430.0,381.93,52.0,55.35,385.1,7.17,19872.0,55.84,32.47,27585.98,41004.0
WO-001148,2025-05-16,2025-05,2025-W20,Afternoon,M03,P01,381,353,346,7,430.0,387.92,62.0,65.94,417.81,7.17,15532.0,60.58,82.14,21910.39,32524.0
WO-001149,2025-05-16,2025-05,2025-W20,Morning,M04,P06,190,137,131,6,430.0,332.85,125.0,145.77,272.59,7.17,19043.0,39.53,68.91,26726.1,39038.0
WO-001150,2025-05-16,2025-05,2025-W20,Afternoon,M04,P03,642,420,409,11,430.0,309.22,38.0,44.17,253.54,7.17,10920.0,36.76,65.0,15599.43,22904.0
WO-001151,2025-05-16,2025-05,2025-W20,Morning,M05,P05,448,405,394,11,430.0,386.16,52.0,57.21,211.56,7.17,19440.0,30.68,31.44,26974.78,40188.0
WO-001152,2025-05-16,2025-05,2025-W20,Afternoon,M05,P04,249,204,199,5,430.0,355.49,95.0,104.56,190.33,7.17,20196.0,27.6,90.23,28041.49,41790.0
WO-001153,2025-05-16,2025-05,2025-W20,Morning,M06,P04,254,241,234,7,430.0,405.91,95.0,101.06,234.04,7.17,23859.0,33.94,12.0,32927.6,49140.0
WO-001154,2025-05-16,2025-05,2025-W20,Afternoon,M06,P01,383,343,339,4,430.0,394.86,62.0,69.07,236.47,7.17,15092.0,34.29,24.81,21226.76,31866.0
WO-001155,2025-05-19,2025-05,2025-W21,Morning,M01,P03,635,535,527,8,430.0,364.91,38.0,40.92,330.45,7.17,13910.0,47.92,46.05,19674.13,29512.0
WO-001156,2025-05-19,2025-05,2025-W21,Afternoon,M01,P01,383,328,322,6,430.0,389.18,62.0,71.19,346.57,7.17,14432.0,50.25,56.08,20374.0,30268.0
WO-001157,2025-05-19,2025-05,2025-W21,Morning,M02,P02,320,267,262,5,430.0,360.3,74.0,80.97,248.05,7.17,15753.0,35.97,13.28,21996.92,33012.0
WO-001158,2025-05-19,2025-05,2025-W21,Afternoon,M02,P05,450,376,365,11,430.0,370.49,52.0,59.12,255.72,7.17,18048.0,37.08,53.86,25118.61,37230.0
WO-001159,2025-05-19,2025-05,2025-W21,Morning,M03,P05,447,418,409,9,430.0,393.82,52.0,56.53,434.73,7.17,20064.0,63.04,27.72,27848.42,41718.0
WO-001160,2025-05-19,2025-05,2025-W21,Afternoon,M03,P05,457,408,397,11,430.0,389.51,52.0,57.28,416.07,7.17,19584.0,60.33,14.93,27182.92,40494.0
WO-001161,2025-05-19,2025-05,2025-W21,Morning,M04,P04,253,166,161,5,430.0,297.42,95.0,107.5,241.19,7.17,16434.0,34.97,149.12,23015.75,33810.0
WO-001162,2025-05-19,2025-05,2025-W21,Afternoon,M04,P03,635,415,407,8,430.0,309.25,38.0,44.71,243.73,7.17,10790.0,35.34,119.91,15475.42,22792.0
WO-001163,2025-05-19,2025-05,2025-W21,Morning,M05,P01,400,346,342,4,430.0,386.49,62.0,67.02,204.28,7.17,15224.0,29.62,12.0,21389.29,32148.0
WO-001164,2025-05-19,2025-05,2025-W21,Afternoon,M05,P04,247,216,211,5,430.0,367.29,95.0,102.03,217.29,7.17,21384.0,31.51,33.64,29596.81,44310.0
WO-001165,2025-05-19,2025-05,2025-W21,Morning,M06,P06,194,178,171,7,430.0,399.73,125.0,134.74,236.86,7.17,24742.0,34.34,82.69,34524.7,50958.0
WO-001166,2025-05-19,2025-05,2025-W21,Afternoon,M06,P06,196,173,165,8,430.0,394.91,125.0,136.96,234.0,7.17,24047.0,33.93,41.05,33532.65,49170.0
WO-001167,2025-05-20,2025-05,2025-W21,Morning,M01,P01,373,340,335,5,430.0,379.83,62.0,67.03,358.32,7.17,14960.0,51.96,30.4,21070.03,31490.0
WO-001168,2025-05-20,2025-05,2025-W21,Afternoon,M01,P01,382,349,344,5,430.0,398.03,62.0,68.43,357.05,7.17,15356.0,51.77,32.47,21611.91,32336.0
WO-001169,2025-05-20,2025-05,2025-W21,Morning,M02,P02,321,278,271,7,430.0,379.29,74.0,81.86,263.0,7.17,16402.0,38.14,43.21,22909.01,34146.0
WO-001170,2025-05-20,2025-05,2025-W21,Afternoon,M02,P05,440,383,375,8,430.0,377.13,52.0,59.08,280.24,7.17,18384.0,40.63,19.35,25542.65,38250.0
WO-001171,2025-05-20,2025-05,2025-W21,Morning,M03,P05,462,441,432,9,430.0,399.29,52.0,54.32,397.01,7.17,21168.0,57.57,12.0,29322.23,44064.0
WO-001172,2025-05-20,2025-05,2025-W21,Afternoon,M03,P03,654,566,557,9,430.0,387.09,38.0,41.03,385.59,7.17,14716.0,55.91,28.17,20764.75,31192.0
WO-001173,2025-05-20,2025-05,2025-W21,Morning,M04,P04,256,174,169,5,430.0,315.94,95.0,108.94,251.16,7.17,17226.0,36.42,135.83,24075.92,35490.0
WO-001174,2025-05-20,2025-05,2025-W21,Afternoon,M04,P04,244,173,168,5,430.0,325.71,95.0,112.96,256.53,7.17,17127.0,37.2,139.7,23946.56,35280.0
WO-001175,2025-05-20,2025-05,2025-W21,Morning,M05,P01,405,327,321,6,430.0,382.65,62.0,70.21,206.22,7.17,14388.0,29.9,32.95,20270.52,30174.0
WO-001176,2025-05-20,2025-05,2025-W21,Afternoon,M05,P01,404,313,307,6,430.0,359.63,62.0,68.94,205.17,7.17,13772.0,29.75,14.01,19411.43,28858.0
WO-001177,2025-05-20,2025-05,2025-W21,Morning,M06,P05,432,411,400,11,430.0,390.42,52.0,57.0,238.18,7.17,19728.0,34.54,23.86,27361.06,40800.0
WO-001178,2025-05-20,2025-05,2025-W21,Afternoon,M06,P04,266,217,213,4,430.0,388.19,95.0,107.33,224.1,7.17,21483.0,32.49,67.42,29765.58,44730.0
WO-001179,2025-05-21,2025-05,2025-W21,Morning,M01,P02,320,275,269,6,430.0,376.92,74.0,82.24,341.63,7.17,16225.0,49.54,116.87,22754.07,33894.0
WO-001180,2025-05-21,2025-05,2025-W21,Afternoon,M01,P01,379,345,337,8,430.0,384.91,62.0,66.94,342.37,7.17,15180.0,49.64,24.81,21362.12,31678.0
WO-001181,2025-05-21,2025-05,2025-W21,Morning,M02,P02,342,272,266,6,430.0,375.69,74.0,82.87,267.97,7.17,16048.0,38.86,41.68,22428.2,33516.0
WO-001182,2025-05-21,2025-05,2025-W21,Afternoon,M02,P05,455,388,379,9,430.0,374.09,52.0,57.85,267.52,7.17,18624.0,38.79,13.96,25860.42,38658.0
WO-001183,2025-05-21,2025-05,2025-W21,Afternoon,M03,P05,424,403,393,10,430.0,376.45,52.0,56.05,390.44,7.17,19344.0,56.61,51.38,26890.66,40086.0
WO-001184,2025-05-21,2025-05,2025-W21,Morning,M04,P03,634,443,434,9,430.0,314.22,38.0,42.56,242.61,7.17,11518.0,35.18,90.78,16440.13,24304.0
WO-001185,2025-05-21,2025-05,2025-W21,Afternoon,M04,P06,201,122,115,7,430.0,291.44,125.0,143.33,235.45,7.17,16958.0,34.14,57.28,23859.08,34270.0
WO-001186,2025-05-21,2025-05,2025-W21,Morning,M05,P04,245,209,206,3,430.0,374.79,95.0,107.59,207.55,7.17,20691.0,30.1,12.0,28635.76,43260.0
WO-001187,2025-05-21,2025-05,2025-W21,Afternoon,M05,P04,246,218,213,5,430.0,388.58,95.0,106.95,227.46,7.17,21582.0,32.98,12.0,29844.65,44730.0
WO-001188,2025-05-21,2025-05,2025-W21,Morning,M06,P06,178,172,166,6,430.0,397.14,125.0,138.54,244.53,7.17,23908.0,35.46,36.63,33339.75,49468.0
WO-001189,2025-05-21,2025-05,2025-W21,Afternoon,M06,P01,398,347,344,3,430.0,401.27,62.0,69.38,244.44,7.17,15268.0,35.44,100.88,21543.99,32336.0
WO-001190,2025-05-22,2025-05,2025-W21,Morning,M01,P01,405,357,350,7,430.0,397.73,62.0,66.85,363.35,7.17,15708.0,52.69,51.98,22112.34,32900.0
WO-001191,2025-05-22,2025-05,2025-W21,Afternoon,M01,P01,388,333,327,6,430.0,373.72,62.0,67.34,353.97,7.17,14652.0,51.33,46.53,20665.53,30738.0
WO-001192,2025-05-22,2025-05,2025-W21,Morning,M02,P01,404,319,314,5,430.0,366.59,62.0,68.95,271.52,7.17,14036.0,39.37,27.49,19794.52,29516.0
WO-001193,2025-05-22,2025-05,2025-W21,Afternoon,M02,P02,297,259,252,7,430.0,360.23,74.0,83.45,248.75,7.17,15281.0,36.07,30.89,21374.62,31752.0
WO-001194,2025-05-22,2025-05,2025-W21,Morning,M03,P03,624,577,570,7,430.0,400.24,38.0,41.62,460.96,7.17,15002.0,66.84,25.41,21163.41,31920.0
WO-001195,2025-05-22,2025-05,2025-W21,Afternoon,M03,P03,645,540,533,7,430.0,378.2,38.0,42.02,401.59,7.17,14040.0,58.23,12.0,19827.9,29848.0
WO-001196,2025-05-22,2025-05,2025-W21,Morning,M04,P04,246,182,176,6,430.0,323.23,95.0,106.56,258.63,7.17,18018.0,37.5,72.67,25085.84,36960.0
WO-001197,2025-05-22,2025-05,2025-W21,Afternoon,M04,P04,245,181,176,5,430.0,321.14,95.0,106.46,252.97,7.17,17919.0,36.68,61.41,24939.76,36960.0
WO-001198,2025-05-22,2025-05,2025-W21,Morning,M05,P06,189,168,162,6,430.0,381.84,125.0,136.37,213.46,7.17,23352.0,30.95,60.59,32599.21,48276.0
WO-001199,2025-05-22,2025-05,2025-W21,Afternoon,M06,P05,464,421,409,12,430.0,389.59,52.0,55.52,251.71,7.17,20208.0,36.5,50.6,28039.77,41718.0
WO-001200,2025-05-23,2025-05,2025-W21,Morning,M01,P01,402,340,336,4,430.0,386.92,62.0,68.28,337.36,7.17,14960.0,48.92,12.0,21048.58,31584.0
WO-001201,2025-05-23,2025-05,2025-W21,Afternoon,M01,P01,367,313,308,5,430.0,369.35,62.0,70.8,329.05,7.17,13772.0,47.71,42.55,19457.93,28952.0
WO-001202,2025-05-23,2025-05,2025-W21,Morning,M02,P01,372,337,331,6,430.0,377.34,62.0,67.18,270.29,7.17,14828.0,39.19,35.02,20881.88,31114.0
WO-001203,2025-05-23,2025-05,2025-W21,Afternoon,M02,P01,388,297,292,5,430.0,362.76,62.0,73.29,258.48,7.17,13068.0,37.48,61.01,18506.16,27448.0
WO-001204,2025-05-23,2025-05,2025-W21,Morning,M03,P05,435,404,393,11,430.0,383.95,52.0,57.02,421.57,7.17,19392.0,61.13,22.8,26931.59,40086.0
WO-001205,2025-05-23,2025-05,2025-W21,Afternoon,M03,P03,637,587,579,8,430.0,390.5,38.0,39.92,405.2,7.17,15262.0,58.75,73.29,21558.21,32424.0
WO-001206,2025-05-23,2025-05,2025-W21,Morning,M04,P03,619,444,434,10,430.0,325.56,38.0,43.99,266.32,7.17,11544.0,38.62,90.59,16478.87,24304.0
WO-001207,2025-05-23,2025-05,2025-W21,Afternoon,M04,P03,634,412,402,10,430.0,307.5,38.0,44.78,248.12,7.17,10712.0,35.98,116.53,15366.18,22512.0
WO-001208,2025-05-23,2025-05,2025-W21,Morning,M05,P04,253,211,206,5,430.0,378.27,95.0,107.57,212.07,7.17,20889.0,30.75,19.7,28912.12,43260.0
WO-001209,2025-05-23,2025-05,2025-W21,Afternoon,M05,P01,384,311,305,6,430.0,366.53,62.0,70.71,206.89,7.17,13684.0,30.0,38.09,19315.76,28670.0
WO-001210,2025-05-23,2025-05,2025-W21,Morning,M06,P01,395,375,369,6,430.0,406.05,62.0,64.97,251.74,7.17,16500.0,36.5,43.79,23167.96,34686.0
WO-001211,2025-05-23,2025-05,2025-W21,Afternoon,M06,P04,250,226,220,6,430.0,392.44,95.0,104.19,238.15,7.17,22374.0,34.53,35.43,30941.63,46200.0
WO-001212,2025-05-26,2025-05,2025-W22,Morning,M01,P03,610,549,541,8,430.0,375.85,38.0,41.08,330.68,7.17,14274.0,47.95,73.25,20198.37,30296.0
WO-001213,2025-05-26,2025-05,2025-W22,Afternoon,M01,P01,402,313,306,7,430.0,363.66,62.0,69.71,325.29,7.17,13772.0,47.17,69.17,19484.0,28764.0
WO-001214,2025-05-26,2025-05,2025-W22,Morning,M02,P02,314,262,256,6,430.0,359.0,74.0,82.21,252.95,7.17,15458.0,36.68,19.15,21603.5,32256.0
WO-001215,2025-05-26,2025-05,2025-W22,Afternoon,M02,P05,439,384,373,11,430.0,371.52,52.0,58.05,272.28,7.17,18432.0,39.48,29.26,25616.4,38046.0
WO-001216,2025-05-26,2025-05,2025-W22,Morning,M03,P05,439,409,401,8,430.0,390.29,52.0,57.26,411.08,7.17,19632.0,59.61,12.0,27244.27,40902.0
WO-001217,2025-05-26,2025-05,2025-W22,Afternoon,M03,P05,485,409,398,11,430.0,381.98,52.0,56.04,396.52,7.17,19632.0,57.5,97.64,27327.8,40596.0
WO-001218,2025-05-26,2025-05,2025-W22,Morning,M04,P04,264,179,173,6,430.0,324.58,95.0,108.8,263.27,7.17,17721.0,38.17,77.35,24689.19,36330.0
WO-001219,2025-05-26,2025-05,2025-W22,Afternoon,M04,P03,645,422,414,8,430.0,311.52,38.0,44.29,255.32,7.17,10972.0,37.02,69.73,15675.42,23184.0
WO-001220,2025-05-26,2025-05,2025-W22,Morning,M05,P06,187,172,167,5,430.0,398.42,125.0,138.98,231.36,7.17,23908.0,33.55,17.53,33318.75,49766.0
WO-001221,2025-05-26,2025-05,2025-W22,Afternoon,M05,P01,366,326,321,5,430.0,368.68,62.0,67.86,212.03,7.17,14344.0,30.74,53.77,20232.18,30174.0
WO-001222,2025-05-26,2025-05,2025-W22,Morning,M06,P01,392,355,348,7,430.0,390.49,62.0,66.0,246.14,7.17,15620.0,35.69,91.64,22014.99,32712.0
WO-001223,2025-05-26,2025-05,2025-W22,Afternoon,M06,P06,188,168,161,7,430.0,387.57,125.0,138.42,237.56,7.17,23352.0,34.45,23.02,32565.13,47978.0
WO-001224,2025-05-27,2025-05,2025-W22,Morning,M01,P01,376,355,348,7,430.0,390.58,62.0,66.01,353.57,7.17,15620.0,51.27,42.25,21981.18,32712.0
WO-001225,2025-05-27,2025-05,2025-W22,Afternoon,M01,P01,420,320,316,4,430.0,377.22,62.0,70.73,360.1,7.17,14080.0,52.21,102.55,19942.43,29704.0
WO-001226,2025-05-27,2025-05,2025-W22,Morning,M02,P01,400,353,345,8,430.0,400.65,62.0,68.1,277.38,7.17,15532.0,40.22,47.65,21855.53,32430.0
WO-001227,2025-05-27,2025-05,2025-W22,Afternoon,M02,P05,449,375,363,12,430.0,373.22,52.0,59.72,272.87,7.17,18000.0,39.57,15.05,25017.29,37026.0
WO-001228,2025-05-27,2025-05,2025-W22,Morning,M03,P05,433,424,413,11,430.0,397.48,52.0,56.25,436.06,7.17,20352.0,63.23,26.21,28237.1,42126.0
WO-001229,2025-05-27,2025-05,2025-W22,Afternoon,M03,P03,629,563,557,6,430.0,382.93,38.0,40.81,388.34,7.17,14638.0,56.31,81.92,20712.4,31192.0
WO-001230,2025-05-27,2025-05,2025-W22,Morning,M04,P03,590,448,438,10,430.0,315.82,38.0,42.3,241.44,7.17,11648.0,35.01,79.79,16606.46,24528.0
WO-001231,2025-05-27,2025-05,2025-W22,Afternoon,M04,P06,184,120,114,6,430.0,302.94,125.0,151.47,230.84,7.17,16680.0,33.47,93.86,23515.0,33972.0
WO-001232,2025-05-27,2025-05,2025-W22,Morning,M05,P04,258,212,208,4,430.0,374.14,95.0,105.89,195.35,7.17,20988.0,28.33,80.79,29104.78,43680.0
WO-001233,2025-05-27,2025-05,2025-W22,Afternoon,M05,P04,235,201,196,5,430.0,365.96,95.0,109.24,208.22,7.17,19899.0,30.19,12.0,27563.86,41160.0
WO-001234,2025-05-27,2025-05,2025-W22,Morning,M06,P05,446,433,423,10,430.0,402.62,52.0,55.79,237.95,7.17,20784.0,34.5,70.71,28837.88,43146.0
WO-001235,2025-05-27,2025-05,2025-W22,Afternoon,M06,P04,252,230,225,5,430.0,392.58,95.0,102.41,237.61,7.17,22770.0,34.45,52.74,31494.86,47250.0
WO-001236,2025-05-28,2025-05,2025-W22,Morning,M01,P03,634,525,517,8,430.0,373.33,38.0,42.67,344.45,7.17,13650.0,49.95,50.53,19325.65,28952.0
WO-001237,2025-05-28,2025-05,2025-W22,Afternoon,M01,P03,610,545,536,9,430.0,380.63,38.0,41.9,357.9,7.17,14170.0,51.9,19.23,20006.3,30016.0
WO-001238,2025-05-28,2025-05,2025-W22,Morning,M02,P05,461,402,393,9,430.0,383.11,52.0,57.18,271.35,7.17,19296.0,39.35,28.67,26785.68,40086.0
WO-001239,2025-05-28,2025-05,2025-W22,Afternoon,M02,P01,346,326,319,7,430.0,384.23,62.0,70.72,264.99,7.17,14344.0,38.42,65.04,20251.13,29986.0
WO-001240,2025-05-28,2025-05,2025-W22,Morning,M03,P01,401,328,325,3,430.0,370.66,62.0,67.8,394.48,7.17,14432.0,57.2,27.67,20352.54,30550.0
WO-001241,2025-05-28,2025-05,2025-W22,Afternoon,M03,P01,394,344,337,7,430.0,395.97,62.0,69.06,395.65,7.17,15136.0,57.37,38.79,21323.83,31678.0
WO-001242,2025-05-28,2025-05,2025-W22,Morning,M04,P03,659,456,448,8,430.0,327.16,38.0,43.05,264.77,7.17,11856.0,38.39,104.46,16918.51,25088.0
WO-001243,2025-05-28,2025-05,2025-W22,Afternoon,M04,P04,250,167,163,4,430.0,298.69,95.0,107.31,224.34,7.17,16533.0,32.53,128.22,23126.42,34230.0
WO-001244,2025-05-28,2025-05,2025-W22,Morning,M05,P04,264,211,207,4,430.0,373.56,95.0,106.23,215.52,7.17,20889.0,31.25,12.0,28904.92,43470.0
WO-001245,2025-05-28,2025-05,2025-W22,Afternoon,M05,P06,188,152,146,6,430.0,366.7,125.0,144.75,195.64,7.17,21128.0,28.37,49.17,29545.2,43508.0
WO-001246,2025-05-28,2025-05,2025-W22,Morning,M06,P04,254,240,234,6,430.0,410.97,95.0,102.74,251.16,7.17,23760.0,36.42,58.17,32842.25,49140.0
WO-001247,2025-05-29,2025-05,2025-W22,Morning,M01,P03,631,563,556,7,430.0,396.42,38.0,42.25,357.92,7.17,14638.0,51.9,89.5,20715.57,31136.0
WO-001248,2025-05-29,2025-05,2025-W22,Afternoon,M01,P01,371,334,330,4,430.0,392.38,62.0,70.49,355.92,7.17,14696.0,51.61,12.0,20691.28,31020.0
WO-001249,2025-05-29,2025-05,2025-W22,Morning,M02,P01,383,333,329,4,430.0,384.93,62.0,69.36,271.28,7.17,14652.0,39.34,106.73,20713.73,30926.0
WO-001250,2025-05-29,2025-05,2025-W22,Afternoon,M02,P02,309,254,248,6,430.0,350.11,74.0,82.7,240.72,7.17,14986.0,34.9,29.61,20972.18,31248.0
WO-001251,2025-05-29,2025-05,2025-W22,Morning,M03,P01,388,349,341,8,430.0,385.9,62.0,66.34,414.97,7.17,15356.0,60.17,66.29,21654.13,32054.0
WO-001252,2025-05-29,2025-05,2025-W22,Afternoon,M03,P03,640,567,558,9,430.0,376.7,38.0,39.86,389.69,7.17,14742.0,56.5,31.27,20803.95,31248.0
WO-001253,2025-05-29,2025-05,2025-W22,Morning,M04,P06,178,145,139,6,430.0,332.9,125.0,137.75,264.89,7.17,20155.0,38.41,102.31,28278.39,41422.0
WO-001254,2025-05-29,2025-05,2025-W22,Afternoon,M04,P04,247,172,166,6,430.0,314.86,95.0,109.83,257.05,7.17,17028.0,37.27,107.21,23780.15,34860.0
WO-001255,2025-05-29,2025-05,2025-W22,Morning,M05,P05,476,392,381,11,430.0,376.46,52.0,57.62,204.43,7.17,18816.0,29.64,18.14,26115.45,38862.0
WO-001256,2025-05-29,2025-05,2025-W22,Afternoon,M05,P06,197,162,154,8,430.0,376.13,125.0,139.31,225.36,7.17,22518.0,32.68,19.99,31420.33,45892.0
WO-001257,2025-05-29,2025-05,2025-W22,Morning,M06,P04,234,242,238,4,430.0,408.97,95.0,101.4,250.97,7.17,23958.0,36.39,53.39,33105.45,49980.0
WO-001258,2025-05-29,2025-05,2025-W22,Afternoon,M06,P05,494,414,405,9,430.0,399.46,52.0,57.89,245.47,7.17,19872.0,35.59,12.0,27545.26,41310.0
WO-001259,2025-05-30,2025-05,2025-W22,Morning,M01,P02,343,276,272,4,430.0,375.43,74.0,81.62,342.77,7.17,16284.0,49.7,24.82,22742.18,34272.0
WO-001260,2025-05-30,2025-05,2025-W22,Afternoon,M01,P02,315,271,265,6,430.0,368.76,74.0,81.65,340.32,7.17,15989.0,49.35,23.69,22340.7,33390.0
WO-001261,2025-05-30,2025-05,2025-W22,Morning,M02,P02,325,273,266,7,430.0,365.96,74.0,80.43,269.09,7.17,16107.0,39.02,12.0,22478.68,33516.0
WO-001262,2025-05-30,2025-05,2025-W22,Morning,M03,P05,467,412,402,10,430.0,384.64,52.0,56.02,406.1,7.17,19776.0,58.88,101.14,27527.69,41004.0
WO-001263,2025-05-30,2025-05,2025-W22,Afternoon,M03,P01,383,326,322,4,430.0,376.99,62.0,69.38,370.14,7.17,14344.0,53.67,89.14,20290.48,30268.0
WO-001264,2025-05-30,2025-05,2025-W22,Morning,M04,P06,187,136,130,6,430.0,323.69,125.0,142.8,258.53,7.17,18904.0,37.49,140.73,26605.88,38740.0
WO-001265,2025-05-30,2025-05,2025-W22,Afternoon,M04,P06,194,134,127,7,430.0,322.1,125.0,144.22,255.55,7.17,18626.0,37.05,80.29,26165.01,37846.0
WO-001266,2025-05-30,2025-05,2025-W22,Morning,M05,P06,194,153,149,4,430.0,361.92,125.0,141.93,204.88,7.17,21267.0,29.71,49.88,29737.25,44402.0
WO-001267,2025-05-30,2025-05,2025-W22,Afternoon,M05,P06,187,167,159,8,430.0,387.42,125.0,139.19,210.69,7.17,23213.0,30.55,12.67,32360.89,47382.0
WO-001268,2025-05-30,2025-05,2025-W22,Morning,M06,P01,397,367,361,6,430.0,406.63,62.0,66.48,257.16,7.17,16148.0,37.29,95.02,22739.97,33934.0
WO-001269,2025-05-30,2025-05,2025-W22,Afternoon,M06,P05,460,400,390,10,430.0,387.46,52.0,58.12,225.87,7.17,19200.0,32.75,45.03,26665.45,39780.0
WO-001270,2025-06-02,2025-06,2025-W23,Morning,M01,P03,607,538,529,9,430.0,375.4,38.0,41.87,341.43,7.17,13988.0,49.51,25.18,19761.36,29624.0
WO-001271,2025-06-02,2025-06,2025-W23,Afternoon,M01,P01,364,317,311,6,430.0,364.33,62.0,68.96,329.42,7.17,13948.0,47.77,14.7,19670.13,29234.0
WO-001272,2025-06-02,2025-06,2025-W23,Morning,M02,P02,319,271,266,5,430.0,374.22,74.0,82.85,242.85,7.17,15989.0,35.21,30.01,22332.89,33516.0
WO-001273,2025-06-02,2025-06,2025-W23,Afternoon,M02,P05,453,393,385,8,430.0,375.63,52.0,57.35,271.53,7.17,18864.0,39.37,43.92,26215.96,39270.0
WO-001274,2025-06-02,2025-06,2025-W23,Morning,M03,P03,584,550,545,5,430.0,379.38,38.0,41.39,383.46,7.17,14300.0,55.6,29.85,20198.12,30520.0
WO-001275,2025-06-02,2025-06,2025-W23,Afternoon,M03,P01,392,339,333,6,430.0,384.08,62.0,67.98,399.95,7.17,14916.0,57.99,47.35,21033.01,31302.0
WO-001276,2025-06-02,2025-06,2025-W23,Morning,M04,P03,619,419,411,8,430.0,308.57,38.0,44.19,244.08,7.17,10894.0,35.39,68.77,15566.33,23016.0
WO-001277,2025-06-02,2025-06,2025-W23,Afternoon,M04,P04,228,177,171,6,430.0,316.4,95.0,107.25,266.23,7.17,17523.0,38.6,151.03,24495.3,35910.0
WO-001278,2025-06-02,2025-06,2025-W23,Morning,M05,P05,490,388,380,8,430.0,376.19,52.0,58.17,205.74,7.17,18624.0,29.83,58.86,25896.36,38760.0
WO-001279,2025-06-02,2025-06,2025-W23,Afternoon,M05,P04,261,212,207,5,430.0,379.63,95.0,107.44,201.15,7.17,20988.0,29.17,94.31,29119.14,43470.0
WO-001280,2025-06-02,2025-06,2025-W23,Morning,M06,P05,450,428,417,11,430.0,392.73,52.0,55.06,243.51,7.17,20544.0,35.31,23.64,28466.62,42534.0
WO-001281,2025-06-02,2025-06,2025-W23,Afternoon,M06,P04,246,234,230,4,430.0,399.99,95.0,102.56,248.58,7.17,23166.0,36.04,70.19,32049.9,48300.0
WO-001282,2025-06-03,2025-06,2025-W23,Morning,M01,P01,386,344,339,5,430.0,387.57,62.0,67.6,352.66,7.17,15136.0,51.14,39.71,21318.51,31866.0
WO-001283,2025-06-03,2025-06,2025-W23,Afternoon,M01,P03,634,567,559,8,430.0,387.42,38.0,41.0,353.31,7.17,14742.0,51.23,102.31,20869.71,31304.0
WO-001284,2025-06-03,2025-06,2025-W23,Morning,M02,P01,371,301,296,5,430.0,362.23,62.0,72.21,254.46,7.17,13244.0,36.9,34.01,18718.57,27824.0
WO-001285,2025-06-03,2025-06,2025-W23,Afternoon,M02,P01,375,316,311,5,430.0,367.17,62.0,69.72,275.64,7.17,13904.0,39.97,31.67,19619.3,29234.0
