event_id,order_id,date,shift,machine_id,category,reason,duration_min,planned
DT-0000918,WO-000400,2025-02-17,Morning,M06,Changeover,Tooling change,2.73,0
DT-0000919,WO-000400,2025-02-17,Morning,M06,Microstop,Material jam,21.17,0
DT-0000920,WO-000401,2025-02-17,Afternoon,M06,Process,Parameter adjustment,6.9,0
DT-0000921,WO-000401,2025-02-17,Afternoon,M06,Material,Material shortage,0.99,0
DT-0000922,WO-000401,2025-02-17,Afternoon,M06,Changeover,Planned changeover,19.11,1
DT-0000923,WO-000402,2025-02-18,Morning,M01,Breakdown,Sensor fault,15.24,0
DT-0000924,WO-000402,2025-02-18,Morning,M01,Material,Material shortage,3.74,0
DT-0000925,WO-000402,2025-02-18,Morning,M01,Breakdown,Sensor fault,24.5,0
DT-0000926,WO-000403,2025-02-18,Afternoon,M01,Breakdown,Mechanical fault,1.0,0
DT-0000927,WO-000403,2025-02-18,Afternoon,M01,Changeover,Tooling change,53.58,0
DT-0000928,WO-000404,2025-02-18,Morning,M02,Changeover,Tooling change,34.59,0
DT-0000929,WO-000404,2025-02-18,Morning,M02,Microstop,Vision retry,25.84,0
DT-0000930,WO-000404,2025-02-18,Morning,M02,Material,Material shortage,2.61,0
DT-0000931,WO-000405,2025-02-18,Afternoon,M02,Microstop,Material jam,1.72,0
DT-0000932,WO-000405,2025-02-18,Afternoon,M02,Breakdown,Mechanical fault,8.01,0
DT-0000933,WO-000405,2025-02-18,Afternoon,M02,Microstop,Vision retry,30.53,0
DT-0000934,WO-000405,2025-02-18,Afternoon,M02,Microstop,Vision retry,27.13,0
DT-0000935,WO-000406,2025-02-18,Morning,M03,Microstop,Material jam,15.18,0
DT-0000936,WO-000406,2025-02-18,Morning,M03,Planned,Calibration,24.55,1
DT-0000937,WO-000407,2025-02-18,Afternoon,M03,Breakdown,Sensor fault,39.9,0
DT-0000938,WO-000407,2025-02-18,Afternoon,M03,Planned,Calibration,7.01,1
DT-0000939,WO-000408,2025-02-18,Morning,M04,Breakdown,Wire feeder fault,68.76,0
DT-0000940,WO-000408,2025-02-18,Morning,M04,Process,Weld parameter adjustment,37.01,0
DT-0000941,WO-000409,2025-02-18,Afternoon,M04,Changeover,Fixture setup,76.35,0
DT-0000942,WO-000409,2025-02-18,Afternoon,M04,Breakdown,Robot recovery,22.59,0
DT-0000943,WO-000409,2025-02-18,Afternoon,M04,Microstop,Vision retry,30.18,0
DT-0000944,WO-000410,2025-02-18,Morning,M05,Process,Parameter adjustment,20.4,0
DT-0000945,WO-000410,2025-02-18,Morning,M05,Process,Parameter adjustment,4.97,0
DT-0000946,WO-000410,2025-02-18,Morning,M05,Process,Parameter adjustment,16.4,0
DT-0000947,WO-000411,2025-02-18,Afternoon,M05,Microstop,Vision retry,36.49,0
DT-0000948,WO-000411,2025-02-18,Afternoon,M05,Microstop,Vision retry,28.35,0
DT-0000949,WO-000412,2025-02-18,Morning,M06,Process,Parameter adjustment,10.35,0
DT-0000950,WO-000412,2025-02-18,Morning,M06,Changeover,Tooling change,14.96,0
DT-0000951,WO-000412,2025-02-18,Morning,M06,Breakdown,Sensor fault,6.74,0
DT-0000952,WO-000413,2025-02-18,Afternoon,M06,Breakdown,Sensor fault,4.95,0
DT-0000953,WO-000413,2025-02-18,Afternoon,M06,Microstop,Vision retry,5.91,0
DT-0000954,WO-000413,2025-02-18,Afternoon,M06,Material,Material shortage,15.7,0
DT-0000955,WO-000413,2025-02-18,Afternoon,M06,Breakdown,Sensor fault,1.79,0
DT-0000956,WO-000414,2025-02-19,Morning,M01,Changeover,Tooling change,3.62,0
DT-0000957,WO-000414,2025-02-19,Morning,M01,Material,Material shortage,5.72,0
DT-0000958,WO-000414,2025-02-19,Morning,M01,Microstop,Vision retry,15.15,0
DT-0000959,WO-000414,2025-02-19,Morning,M01,Planned,Preventive maintenance,0.98,1
DT-0000960,WO-000414,2025-02-19,Morning,M01,Microstop,Vision retry,3.27,0
DT-0000961,WO-000415,2025-02-19,Afternoon,M01,Process,Parameter adjustment,56.42,0
DT-0000962,WO-000416,2025-02-19,Morning,M02,Changeover,Tooling change,44.0,0
DT-0000963,WO-000416,2025-02-19,Morning,M02,Breakdown,Mechanical fault,6.96,0
DT-0000964,WO-000417,2025-02-19,Afternoon,M02,Process,Parameter adjustment,39.94,0
DT-0000965,WO-000417,2025-02-19,Afternoon,M02,Breakdown,Sensor fault,17.86,0
DT-0000966,WO-000418,2025-02-19,Morning,M03,Breakdown,Mechanical fault,43.57,0
DT-0000967,WO-000419,2025-02-19,Afternoon,M03,Changeover,Tooling change,1.95,0
DT-0000968,WO-000419,2025-02-19,Afternoon,M03,Microstop,Vision retry,25.91,0
DT-0000969,WO-000419,2025-02-19,Afternoon,M03,Planned,Calibration,10.12,1
DT-0000970,WO-000420,2025-02-19,Morning,M04,Process,Weld parameter adjustment,39.25,0
DT-0000971,WO-000420,2025-02-19,Morning,M04,Microstop,Vision retry,42.1,0
DT-0000972,WO-000421,2025-02-19,Afternoon,M04,Changeover,Fixture setup,39.89,0
DT-0000973,WO-000421,2025-02-19,Afternoon,M04,Process,Parameter adjustment,30.39,0
DT-0000974,WO-000421,2025-02-19,Afternoon,M04,Breakdown,Wire feeder fault,33.97,0
DT-0000975,WO-000421,2025-02-19,Afternoon,M04,Changeover,Fixture setup,4.68,0
DT-0000976,WO-000422,2025-02-19,Morning,M05,Microstop,Material jam,17.69,0
DT-0000977,WO-000423,2025-02-19,Afternoon,M05,Planned,Calibration,26.17,1
DT-0000978,WO-000423,2025-02-19,Afternoon,M05,Changeover,Tooling change,3.26,0
DT-0000979,WO-000423,2025-02-19,Afternoon,M05,Process,Parameter adjustment,2.75,0
DT-0000980,WO-000423,2025-02-19,Afternoon,M05,Breakdown,Mechanical fault,35.07,0
DT-0000981,WO-000424,2025-02-19,Morning,M06,Material,Material shortage,40.3,0
DT-0000982,WO-000425,2025-02-19,Afternoon,M06,Material,Material shortage,8.11,0
DT-0000983,WO-000425,2025-02-19,Afternoon,M06,Process,Parameter adjustment,15.77,0
DT-0000984,WO-000426,2025-02-20,Morning,M01,Changeover,Tooling change,55.12,0
DT-0000985,WO-000427,2025-02-20,Afternoon,M01,Breakdown,Sensor fault,1.0,0
DT-0000986,WO-000427,2025-02-20,Afternoon,M01,Planned,Preventive maintenance,32.6,1
DT-0000987,WO-000427,2025-02-20,Afternoon,M01,Material,Material shortage,18.21,0
DT-0000988,WO-000428,2025-02-20,Morning,M02,Process,Parameter adjustment,63.89,0
DT-0000989,WO-000429,2025-02-20,Afternoon,M02,Material,Material shortage,31.9,0
DT-0000990,WO-000429,2025-02-20,Afternoon,M02,Breakdown,Sensor fault,47.03,0
DT-0000991,WO-000430,2025-02-20,Morning,M03,Process,Parameter adjustment,0.97,0
DT-0000992,WO-000430,2025-02-20,Morning,M03,Breakdown,Mechanical fault,5.16,0
DT-0000993,WO-000430,2025-02-20,Morning,M03,Breakdown,Sensor fault,6.97,0
DT-0000994,WO-000430,2025-02-20,Morning,M03,Process,Parameter adjustment,8.02,0
DT-0000995,WO-000431,2025-02-20,Afternoon,M03,Microstop,Material jam,39.75,0
DT-0000996,WO-000431,2025-02-20,Afternoon,M03,Breakdown,Mechanical fault,3.55,0
DT-0000997,WO-000431,2025-02-20,Afternoon,M03,Microstop,Vision retry,12.26,0
DT-0000998,WO-000432,2025-02-20,Morning,M04,Breakdown,Wire feeder fault,7.09,0
DT-0000999,WO-000432,2025-02-20,Morning,M04,Changeover,Fixture setup,86.36,0
DT-0001000,WO-000433,2025-02-20,Afternoon,M04,Changeover,Fixture setup,20.47,0
DT-0001001,WO-000433,2025-02-20,Afternoon,M04,Material,Material shortage,45.84,0
DT-0001002,WO-000433,2025-02-20,Afternoon,M04,Changeover,Fixture setup,50.75,0
DT-0001003,WO-000434,2025-02-20,Morning,M05,Process,Parameter adjustment,3.62,0
DT-0001004,WO-000434,2025-02-20,Morning,M05,Planned,Preventive maintenance,11.89,1
DT-0001005,WO-000434,2025-02-20,Morning,M05,Material,Material shortage,1.52,0
DT-0001006,WO-000434,2025-02-20,Morning,M05,Breakdown,Mechanical fault,10.17,0
DT-0001007,WO-000434,2025-02-20,Morning,M05,Microstop,Vision retry,13.21,0
DT-0001008,WO-000435,2025-02-20,Afternoon,M05,Material,Material shortage,55.67,0
DT-0001009,WO-000436,2025-02-20,Morning,M06,Breakdown,Mechanical fault,5.21,0
DT-0001010,WO-000436,2025-02-20,Morning,M06,Microstop,Material jam,4.97,0
DT-0001011,WO-000436,2025-02-20,Morning,M06,Breakdown,Mechanical fault,6.88,0
DT-0001012,WO-000437,2025-02-20,Afternoon,M06,Breakdown,Sensor fault,12.8,0
DT-0001013,WO-000437,2025-02-20,Afternoon,M06,Microstop,Material jam,4.78,0
DT-0001014,WO-000437,2025-02-20,Afternoon,M06,Microstop,Vision retry,10.88,0
DT-0001015,WO-000437,2025-02-20,Afternoon,M06,Planned,Preventive maintenance,11.86,1
DT-0001016,WO-000438,2025-02-21,Morning,M01,Microstop,Material jam,31.72,0
DT-0001017,WO-000439,2025-02-21,Afternoon,M01,Planned,Calibration,2.6,1
DT-0001018,WO-000439,2025-02-21,Afternoon,M01,Planned,Calibration,42.43,1
DT-0001019,WO-000440,2025-02-21,Morning,M02,Microstop,Vision retry,45.04,0
DT-0001020,WO-000441,2025-02-21,Afternoon,M02,Breakdown,Mechanical fault,11.7,0
DT-0001021,WO-000441,2025-02-21,Afternoon,M02,Microstop,Material jam,55.67,0
DT-0001022,WO-000442,2025-02-21,Morning,M03,Breakdown,Sensor fault,22.68,0
DT-0001023,WO-000443,2025-02-21,Afternoon,M03,Process,Parameter adjustment,32.24,0
DT-0001024,WO-000443,2025-02-21,Afternoon,M03,Changeover,Tooling change,14.04,0
DT-0001025,WO-000443,2025-02-21,Afternoon,M03,Process,Parameter adjustment,0.98,0
DT-0001026,WO-000444,2025-02-21,Morning,M04,Breakdown,Robot recovery,119.8,0
DT-0001027,WO-000445,2025-02-21,Afternoon,M04,Changeover,Fixture setup,114.22,0
DT-0001028,WO-000446,2025-02-21,Morning,M05,Changeover,Tooling change,10.42,0
DT-0001029,WO-000446,2025-02-21,Morning,M05,Breakdown,Mechanical fault,24.13,0
DT-0001030,WO-000447,2025-02-21,Afternoon,M05,Planned,Preventive maintenance,56.19,1
DT-0001031,WO-000447,2025-02-21,Afternoon,M05,Breakdown,Sensor fault,16.89,0
DT-0001032,WO-000448,2025-02-21,Morning,M06,Breakdown,Mechanical fault,0.99,0
DT-0001033,WO-000448,2025-02-21,Morning,M06,Changeover,Tooling change,11.13,0
DT-0001034,WO-000448,2025-02-21,Morning,M06,Process,Parameter adjustment,13.72,0
DT-0001035,WO-000448,2025-02-21,Morning,M06,Breakdown,Mechanical fault,9.54,0
DT-0001036,WO-000449,2025-02-21,Afternoon,M06,Changeover,Planned changeover,17.33,1
DT-0001037,WO-000449,2025-02-21,Afternoon,M06,Microstop,Material jam,25.45,0
DT-0001038,WO-000449,2025-02-21,Afternoon,M06,Process,Parameter adjustment,16.73,0
DT-0001039,WO-000450,2025-02-24,Morning,M01,Breakdown,Mechanical fault,47.65,0
DT-0001040,WO-000450,2025-02-24,Morning,M01,Changeover,Tooling change,1.81,0
DT-0001041,WO-000450,2025-02-24,Morning,M01,Planned,Preventive maintenance,4.75,1
DT-0001042,WO-000451,2025-02-24,Afternoon,M01,Breakdown,Mechanical fault,18.0,0
DT-0001043,WO-000451,2025-02-24,Afternoon,M01,Microstop,Material jam,43.32,0
DT-0001044,WO-000452,2025-02-24,Morning,M02,Material,Material shortage,17.56,0
DT-0001045,WO-000452,2025-02-24,Morning,M02,Material,Material shortage,24.91,0
DT-0001046,WO-000453,2025-02-24,Afternoon,M02,Microstop,Vision retry,39.53,0
DT-0001047,WO-000453,2025-02-24,Afternoon,M02,Microstop,Material jam,12.99,0
DT-0001048,WO-000454,2025-02-24,Morning,M03,Microstop,Material jam,5.88,0
DT-0001049,WO-000454,2025-02-24,Morning,M03,Breakdown,Sensor fault,24.74,0
DT-0001050,WO-000454,2025-02-24,Morning,M03,Changeover,Tooling change,10.05,0
DT-0001051,WO-000455,2025-02-24,Afternoon,M03,Changeover,Tooling change,12.02,0
DT-0001052,WO-000455,2025-02-24,Afternoon,M03,Material,Material shortage,8.61,0
DT-0001053,WO-000455,2025-02-24,Afternoon,M03,Microstop,Material jam,13.92,0
DT-0001054,WO-000455,2025-02-24,Afternoon,M03,Changeover,Tooling change,8.49,0
DT-0001055,WO-000456,2025-02-24,Morning,M04,Process,Weld parameter adjustment,105.98,0
DT-0001056,WO-000457,2025-02-24,Afternoon,M04,Breakdown,Mechanical fault,121.44,0
DT-0001057,WO-000458,2025-02-24,Afternoon,M05,Microstop,Material jam,33.7,0
DT-0001058,WO-000458,2025-02-24,Afternoon,M05,Breakdown,Sensor fault,1.0,0
DT-0001059,WO-000458,2025-02-24,Afternoon,M05,Changeover,Planned changeover,27.13,1
DT-0001060,WO-000458,2025-02-24,Afternoon,M05,Material,Material shortage,9.74,0
DT-0001061,WO-000459,2025-02-24,Morning,M06,Breakdown,Mechanical fault,2.49,0
DT-0001062,WO-000459,2025-02-24,Morning,M06,Breakdown,Sensor fault,2.89,0
DT-0001063,WO-000459,2025-02-24,Morning,M06,Changeover,Tooling change,21.45,0
DT-0001064,WO-000459,2025-02-24,Morning,M06,Breakdown,Mechanical fault,6.88,0
DT-0001065,WO-000459,2025-02-24,Morning,M06,Changeover,Tooling change,7.12,0
DT-0001066,WO-000460,2025-02-24,Afternoon,M06,Breakdown,Mechanical fault,16.97,0
DT-0001067,WO-000460,2025-02-24,Afternoon,M06,Breakdown,Sensor fault,9.98,0
DT-0001068,WO-000461,2025-02-25,Morning,M01,Microstop,Vision retry,45.22,0
DT-0001069,WO-000461,2025-02-25,Morning,M01,Process,Parameter adjustment,2.49,0
DT-0001070,WO-000462,2025-02-25,Afternoon,M01,Process,Parameter adjustment,39.98,0
DT-0001071,WO-000462,2025-02-25,Afternoon,M01,Microstop,Material jam,2.47,0
DT-0001072,WO-000463,2025-02-25,Morning,M02,Microstop,Material jam,36.87,0
DT-0001073,WO-000463,2025-02-25,Morning,M02,Planned,Calibration,9.3,1
DT-0001074,WO-000463,2025-02-25,Morning,M02,Microstop,Vision retry,20.73,0
DT-0001075,WO-000464,2025-02-25,Afternoon,M02,Breakdown,Sensor fault,41.96,0
DT-0001076,WO-000464,2025-02-25,Afternoon,M02,Changeover,Planned changeover,25.91,1
DT-0001077,WO-000465,2025-02-25,Morning,M03,Changeover,Tooling change,25.46,0
DT-0001078,WO-000465,2025-02-25,Morning,M03,Material,Material shortage,18.32,0
DT-0001079,WO-000466,2025-02-25,Afternoon,M03,Material,Material shortage,52.89,0
DT-0001080,WO-000467,2025-02-25,Morning,M04,Changeover,Fixture setup,26.19,0
DT-0001081,WO-000467,2025-02-25,Morning,M04,Planned,Preventive maintenance,90.63,1
DT-0001082,WO-000468,2025-02-25,Afternoon,M04,Changeover,Fixture setup,28.1,0
DT-0001083,WO-000468,2025-02-25,Afternoon,M04,Microstop,Torch cleaning,1.42,0
DT-0001084,WO-000468,2025-02-25,Afternoon,M04,Process,Weld parameter adjustment,64.33,0
DT-0001085,WO-000468,2025-02-25,Afternoon,M04,Changeover,Fixture setup,4.87,0
DT-0001086,WO-000469,2025-02-25,Morning,M05,Breakdown,Sensor fault,27.43,0
DT-0001087,WO-000469,2025-02-25,Morning,M05,Material,Material shortage,14.33,0
DT-0001088,WO-000469,2025-02-25,Morning,M05,Changeover,Planned changeover,4.56,1
DT-0001089,WO-000470,2025-02-25,Afternoon,M05,Process,Parameter adjustment,24.43,0
DT-0001090,WO-000470,2025-02-25,Afternoon,M05,Breakdown,Sensor fault,7.45,0
DT-0001091,WO-000470,2025-02-25,Afternoon,M05,Changeover,Tooling change,6.16,0
DT-0001092,WO-000470,2025-02-25,Afternoon,M05,Material,Material shortage,36.01,0
DT-0001093,WO-000471,2025-02-25,Morning,M06,Process,Parameter adjustment,20.99,0
DT-0001094,WO-000471,2025-02-25,Morning,M06,Planned,Calibration,17.99,1
DT-0001095,WO-000472,2025-02-25,Afternoon,M06,Planned,Calibration,7.24,1
DT-0001096,WO-000472,2025-02-25,Afternoon,M06,Planned,Preventive maintenance,19.74,1
DT-0001097,WO-000472,2025-02-25,Afternoon,M06,Microstop,Material jam,0.99,0
DT-0001098,WO-000473,2025-02-26,Morning,M01,Changeover,Tooling change,35.96,0
DT-0001099,WO-000474,2025-02-26,Afternoon,M01,Changeover,Tooling change,0.99,0
DT-0001100,WO-000474,2025-02-26,Afternoon,M01,Planned,Calibration,53.19,1
DT-0001101,WO-000475,2025-02-26,Morning,M02,Breakdown,Sensor fault,45.69,0
DT-0001102,WO-000476,2025-02-26,Afternoon,M02,Changeover,Tooling change,37.96,0
DT-0001103,WO-000477,2025-02-26,Morning,M03,Material,Material shortage,18.99,0
DT-0001104,WO-000477,2025-02-26,Morning,M03,Changeover,Tooling change,9.64,0
DT-0001105,WO-000477,2025-02-26,Morning,M03,Process,Parameter adjustment,9.94,0
DT-0001106,WO-000477,2025-02-26,Morning,M03,Breakdown,Sensor fault,3.53,0
DT-0001107,WO-000478,2025-02-26,Afternoon,M03,Microstop,Vision retry,26.08,0
DT-0001108,WO-000478,2025-02-26,Afternoon,M03,Changeover,Planned changeover,2.42,1
DT-0001109,WO-000478,2025-02-26,Afternoon,M03,Changeover,Tooling change,8.69,0
DT-0001110,WO-000478,2025-02-26,Afternoon,M03,Microstop,Material jam,0.99,0
DT-0001111,WO-000479,2025-02-26,Morning,M04,Planned,Preventive maintenance,66.61,1
DT-0001112,WO-000479,2025-02-26,Morning,M04,Changeover,Fixture setup,30.19,0
DT-0001113,WO-000480,2025-02-26,Afternoon,M04,Changeover,Fixture setup,42.52,0
DT-0001114,WO-000480,2025-02-26,Afternoon,M04,Planned,Preventive maintenance,75.89,1
DT-0001115,WO-000481,2025-02-26,Morning,M05,Breakdown,Mechanical fault,52.25,0
DT-0001116,WO-000482,2025-02-26,Afternoon,M05,Breakdown,Mechanical fault,54.47,0
DT-0001117,WO-000483,2025-02-26,Morning,M06,Process,Parameter adjustment,2.94,0
DT-0001118,WO-000483,2025-02-26,Morning,M06,Planned,Preventive maintenance,1.36,1
DT-0001119,WO-000483,2025-02-26,Morning,M06,Process,Parameter adjustment,20.17,0
DT-0001120,WO-000483,2025-02-26,Morning,M06,Process,Parameter adjustment,2.06,0
DT-0001121,WO-000483,2025-02-26,Morning,M06,Material,Material shortage,2.14,0
DT-0001122,WO-000484,2025-02-26,Afternoon,M06,Material,Material shortage,5.1,0
DT-0001123,WO-000484,2025-02-26,Afternoon,M06,Microstop,Material jam,20.47,0
DT-0001124,WO-000484,2025-02-26,Afternoon,M06,Planned,Preventive maintenance,0.97,1
DT-0001125,WO-000485,2025-02-27,Morning,M01,Microstop,Material jam,10.46,0
DT-0001126,WO-000485,2025-02-27,Morning,M01,Breakdown,Mechanical fault,26.57,0
DT-0001127,WO-000486,2025-02-27,Morning,M02,Planned,Calibration,40.81,1
DT-0001128,WO-000486,2025-02-27,Morning,M02,Planned,Calibration,1.0,1
DT-0001129,WO-000487,2025-02-27,Afternoon,M02,Changeover,Planned changeover,41.42,1
DT-0001130,WO-000488,2025-02-27,Morning,M03,Process,Parameter adjustment,20.35,0
DT-0001131,WO-000488,2025-02-27,Morning,M03,Microstop,Vision retry,15.43,0
DT-0001132,WO-000489,2025-02-27,Afternoon,M03,Process,Parameter adjustment,48.37,0
DT-0001133,WO-000489,2025-02-27,Afternoon,M03,Breakdown,Sensor fault,11.01,0
DT-0001134,WO-000490,2025-02-27,Morning,M04,Changeover,Planned changeover,20.27,1
DT-0001135,WO-000490,2025-02-27,Morning,M04,Changeover,Fixture setup,13.24,0
DT-0001136,WO-000490,2025-02-27,Morning,M04,Changeover,Fixture setup,70.66,0
DT-0001137,WO-000491,2025-02-27,Afternoon,M04,Changeover,Fixture setup,107.96,0
DT-0001138,WO-000492,2025-02-27,Morning,M05,Changeover,Tooling change,21.99,0
DT-0001139,WO-000492,2025-02-27,Morning,M05,Changeover,Planned changeover,32.08,1
DT-0001140,WO-000493,2025-02-27,Afternoon,M05,Microstop,Material jam,33.44,0
DT-0001141,WO-000493,2025-02-27,Afternoon,M05,Planned,Preventive maintenance,1.24,1
DT-0001142,WO-000493,2025-02-27,Afternoon,M05,Changeover,Tooling change,11.57,0
DT-0001143,WO-000494,2025-02-27,Morning,M06,Microstop,Material jam,5.26,0
DT-0001144,WO-000494,2025-02-27,Morning,M06,Breakdown,Mechanical fault,12.9,0
DT-0001145,WO-000494,2025-02-27,Morning,M06,Microstop,Vision retry,14.77,0
DT-0001146,WO-000494,2025-02-27,Morning,M06,Material,Material shortage,0.99,0
DT-0001147,WO-000495,2025-02-27,Afternoon,M06,Breakdown,Mechanical fault,18.6,0
DT-0001148,WO-000495,2025-02-27,Afternoon,M06,Microstop,Vision retry,15.63,0
DT-0001149,WO-000496,2025-02-28,Morning,M01,Breakdown,Sensor fault,31.16,0
DT-0001150,WO-000496,2025-02-28,Morning,M01,Microstop,Vision retry,6.44,0
DT-0001151,WO-000497,2025-02-28,Afternoon,M01,Changeover,Tooling change,24.53,0
DT-0001152,WO-000497,2025-02-28,Afternoon,M01,Microstop,Vision retry,33.7,0
DT-0001153,WO-000497,2025-02-28,Afternoon,M01,Microstop,Material jam,0.99,0
DT-0001154,WO-000498,2025-02-28,Morning,M02,Microstop,Vision retry,56.99,0
DT-0001155,WO-000498,2025-02-28,Morning,M02,Breakdown,Sensor fault,2.92,0
DT-0001156,WO-000498,2025-02-28,Morning,M02,Breakdown,Mechanical fault,5.52,0
DT-0001157,WO-000499,2025-02-28,Afternoon,M02,Changeover,Planned changeover,37.16,1
DT-0001158,WO-000499,2025-02-28,Afternoon,M02,Microstop,Vision retry,1.94,0
DT-0001159,WO-000499,2025-02-28,Afternoon,M02,Breakdown,Mechanical fault,17.93,0
DT-0001160,WO-000500,2025-02-28,Morning,M03,Changeover,Tooling change,29.78,0
DT-0001161,WO-000501,2025-02-28,Afternoon,M03,Breakdown,Sensor fault,1.61,0
DT-0001162,WO-000501,2025-02-28,Afternoon,M03,Planned,Calibration,6.63,1
DT-0001163,WO-000501,2025-02-28,Afternoon,M03,Process,Parameter adjustment,12.9,0
DT-0001164,WO-000501,2025-02-28,Afternoon,M03,Changeover,Tooling change,28.45,0
DT-0001165,WO-000502,2025-02-28,Morning,M04,Breakdown,Robot recovery,25.79,0
DT-0001166,WO-000502,2025-02-28,Morning,M04,Breakdown,Robot recovery,78.43,0
DT-0001167,WO-000503,2025-02-28,Afternoon,M04,Planned,Calibration,14.07,1
DT-0001168,WO-000503,2025-02-28,Afternoon,M04,Changeover,Fixture setup,24.29,0
DT-0001169,WO-000503,2025-02-28,Afternoon,M04,Changeover,Planned changeover,2.53,1
DT-0001170,WO-000503,2025-02-28,Afternoon,M04,Planned,Preventive maintenance,27.31,1
DT-0001171,WO-000503,2025-02-28,Afternoon,M04,Breakdown,Sensor fault,50.51,0
DT-0001172,WO-000504,2025-02-28,Morning,M05,Breakdown,Mechanical fault,48.34,0
DT-0001173,WO-000505,2025-02-28,Afternoon,M05,Breakdown,Mechanical fault,54.19,0
DT-0001174,WO-000506,2025-02-28,Morning,M06,Process,Parameter adjustment,4.3,0
DT-0001175,WO-000506,2025-02-28,Morning,M06,Changeover,Tooling change,27.34,0
DT-0001176,WO-000507,2025-02-28,Afternoon,M06,Microstop,Material jam,52.08,0
DT-0001177,WO-000507,2025-02-28,Afternoon,M06,Changeover,Tooling change,2.75,0
DT-0001178,WO-000508,2025-03-03,Morning,M01,Breakdown,Mechanical fault,44.04,0
DT-0001179,WO-000509,2025-03-03,Afternoon,M01,Changeover,Tooling change,30.4,0
DT-0001180,WO-000509,2025-03-03,Afternoon,M01,Microstop,Vision retry,14.14,0
DT-0001181,WO-000509,2025-03-03,Afternoon,M01,Process,Parameter adjustment,16.3,0
DT-0001182,WO-000510,2025-03-03,Morning,M02,Microstop,Vision retry,34.37,0
DT-0001183,WO-000510,2025-03-03,Morning,M02,Breakdown,Mechanical fault,28.12,0
DT-0001184,WO-000511,2025-03-03,Afternoon,M02,Material,Material shortage,47.53,0
DT-0001185,WO-000512,2025-03-03,Morning,M03,Breakdown,Sensor fault,23.15,0
