check_id,order_id,date,machine_id,product_id,defect_type,defect_count,result
QC-0001566,WO-000522,2025-03-04,M02,P02,Dimensional,2,FAIL
QC-0001567,WO-000523,2025-03-04,M02,P01,Dimensional,5,FAIL
QC-0001568,WO-000523,2025-03-04,M02,P01,Material defect,2,FAIL
QC-0001569,WO-000523,2025-03-04,M02,P01,Assembly mismatch,0,PASS
QC-0001570,WO-000524,2025-03-04,M03,P03,Material defect,2,FAIL
QC-0001571,WO-000524,2025-03-04,M03,P03,Surface finish,0,PASS
QC-0001572,WO-000524,2025-03-04,M03,P03,Dimensional,2,FAIL
QC-0001573,WO-000525,2025-03-04,M03,P05,Weld porosity,7,FAIL
QC-0001574,WO-000525,2025-03-04,M03,P05,Material defect,2,FAIL
QC-0001575,WO-000525,2025-03-04,M03,P05,Surface finish,3,FAIL
QC-0001576,WO-000526,2025-03-04,M04,P03,Weld porosity,5,FAIL
QC-0001577,WO-000526,2025-03-04,M04,P03,Assembly mismatch,0,PASS
QC-0001578,WO-000526,2025-03-04,M04,P03,Surface finish,1,FAIL
QC-0001579,WO-000527,2025-03-04,M04,P06,Weld porosity,2,FAIL
QC-0001580,WO-000527,2025-03-04,M04,P06,Surface finish,1,FAIL
QC-0001581,WO-000527,2025-03-04,M04,P06,Dimensional,3,FAIL
QC-0001582,WO-000528,2025-03-04,M05,P05,Surface finish,4,FAIL
QC-0001583,WO-000528,2025-03-04,M05,P05,Dimensional,4,FAIL
QC-0001584,WO-000528,2025-03-04,M05,P05,Assembly mismatch,1,FAIL
QC-0001585,WO-000529,2025-03-04,M05,P05,Surface finish,7,FAIL
QC-0001586,WO-000529,2025-03-04,M05,P05,Assembly mismatch,2,FAIL
QC-0001587,WO-000529,2025-03-04,M05,P05,Dimensional,2,FAIL
QC-0001588,WO-000530,2025-03-04,M06,P05,Weld porosity,4,FAIL
QC-0001589,WO-000530,2025-03-04,M06,P05,Material defect,4,FAIL
QC-0001590,WO-000530,2025-03-04,M06,P05,Assembly mismatch,1,FAIL
QC-0001591,WO-000531,2025-03-05,M01,P03,Material defect,2,FAIL
QC-0001592,WO-000531,2025-03-05,M01,P03,Cosmetic,3,FAIL
QC-0001593,WO-000531,2025-03-05,M01,P03,Surface finish,4,FAIL
QC-0001594,WO-000532,2025-03-05,M01,P02,Surface finish,3,FAIL
QC-0001595,WO-000532,2025-03-05,M01,P02,Material defect,4,FAIL
QC-0001596,WO-000532,2025-03-05,M01,P02,Assembly mismatch,0,PASS
QC-0001597,WO-000533,2025-03-05,M02,P02,Surface finish,3,FAIL
QC-0001598,WO-000533,2025-03-05,M02,P02,Weld porosity,3,FAIL
QC-0001599,WO-000533,2025-03-05,M02,P02,Cosmetic,0,PASS
QC-0001600,WO-000534,2025-03-05,M02,P02,Surface finish,5,FAIL
QC-0001601,WO-000534,2025-03-05,M02,P02,Dimensional,0,PASS
QC-0001602,WO-000534,2025-03-05,M02,P02,Assembly mismatch,1,FAIL
QC-0001603,WO-000535,2025-03-05,M03,P05,Assembly mismatch,5,FAIL
QC-0001604,WO-000535,2025-03-05,M03,P05,Material defect,3,FAIL
QC-0001605,WO-000535,2025-03-05,M03,P05,Dimensional,0,PASS
QC-0001606,WO-000536,2025-03-05,M03,P05,Surface finish,5,FAIL
QC-0001607,WO-000536,2025-03-05,M03,P05,Assembly mismatch,5,FAIL
QC-0001608,WO-000536,2025-03-05,M03,P05,Material defect,0,PASS
QC-0001609,WO-000537,2025-03-05,M04,P04,Weld porosity,4,FAIL
QC-0001610,WO-000537,2025-03-05,M04,P04,Cosmetic,1,FAIL
QC-0001611,WO-000537,2025-03-05,M04,P04,Surface finish,0,PASS
QC-0001612,WO-000538,2025-03-05,M04,P04,Dimensional,3,FAIL
QC-0001613,WO-000538,2025-03-05,M04,P04,Surface finish,3,FAIL
QC-0001614,WO-000538,2025-03-05,M04,P04,Weld porosity,0,PASS
QC-0001615,WO-000539,2025-03-05,M05,P05,Assembly mismatch,5,FAIL
QC-0001616,WO-000539,2025-03-05,M05,P05,Weld porosity,2,FAIL
QC-0001617,WO-000539,2025-03-05,M05,P05,Cosmetic,3,FAIL
QC-0001618,WO-000540,2025-03-05,M05,P01,Dimensional,2,FAIL
QC-0001619,WO-000540,2025-03-05,M05,P01,Material defect,0,PASS
QC-0001620,WO-000540,2025-03-05,M05,P01,Assembly mismatch,2,FAIL
QC-0001621,WO-000541,2025-03-05,M06,P01,Surface finish,2,FAIL
QC-0001622,WO-000541,2025-03-05,M06,P01,Dimensional,2,FAIL
QC-0001623,WO-000541,2025-03-05,M06,P01,Assembly mismatch,2,FAIL
QC-0001624,WO-000542,2025-03-05,M06,P01,Cosmetic,4,FAIL
QC-0001625,WO-000542,2025-03-05,M06,P01,Assembly mismatch,1,FAIL
QC-0001626,WO-000542,2025-03-05,M06,P01,Weld porosity,0,PASS
QC-0001627,WO-000543,2025-03-06,M01,P01,Assembly mismatch,3,FAIL
QC-0001628,WO-000543,2025-03-06,M01,P01,Material defect,1,FAIL
QC-0001629,WO-000543,2025-03-06,M01,P01,Cosmetic,0,PASS
QC-0001630,WO-000544,2025-03-06,M01,P02,Assembly mismatch,3,FAIL
QC-0001631,WO-000544,2025-03-06,M01,P02,Weld porosity,1,FAIL
QC-0001632,WO-000544,2025-03-06,M01,P02,Surface finish,1,FAIL
QC-0001633,WO-000545,2025-03-06,M02,P02,Assembly mismatch,0,PASS
QC-0001634,WO-000545,2025-03-06,M02,P02,Material defect,3,FAIL
QC-0001635,WO-000545,2025-03-06,M02,P02,Surface finish,1,FAIL
QC-0001636,WO-000546,2025-03-06,M02,P05,Assembly mismatch,5,FAIL
QC-0001637,WO-000546,2025-03-06,M02,P05,Cosmetic,2,FAIL
QC-0001638,WO-000546,2025-03-06,M02,P05,Material defect,0,PASS
QC-0001639,WO-000547,2025-03-06,M03,P01,Dimensional,1,FAIL
QC-0001640,WO-000547,2025-03-06,M03,P01,Weld porosity,1,FAIL
QC-0001641,WO-000547,2025-03-06,M03,P01,Material defect,1,FAIL
QC-0001642,WO-000548,2025-03-06,M03,P03,Cosmetic,4,FAIL
QC-0001643,WO-000548,2025-03-06,M03,P03,Material defect,3,FAIL
QC-0001644,WO-000548,2025-03-06,M03,P03,Assembly mismatch,2,FAIL
QC-0001645,WO-000549,2025-03-06,M04,P04,Cosmetic,1,FAIL
QC-0001646,WO-000549,2025-03-06,M04,P04,Weld porosity,0,PASS
QC-0001647,WO-000549,2025-03-06,M04,P04,Surface finish,5,FAIL
QC-0001648,WO-000550,2025-03-06,M04,P03,Weld porosity,4,FAIL
QC-0001649,WO-000550,2025-03-06,M04,P03,Surface finish,0,PASS
QC-0001650,WO-000550,2025-03-06,M04,P03,Dimensional,4,FAIL
QC-0001651,WO-000551,2025-03-06,M05,P05,Dimensional,5,FAIL
QC-0001652,WO-000551,2025-03-06,M05,P05,Material defect,2,FAIL
QC-0001653,WO-000551,2025-03-06,M05,P05,Cosmetic,2,FAIL
QC-0001654,WO-000552,2025-03-06,M05,P06,Dimensional,2,FAIL
QC-0001655,WO-000552,2025-03-06,M05,P06,Cosmetic,2,FAIL
QC-0001656,WO-000552,2025-03-06,M05,P06,Weld porosity,2,FAIL
QC-0001657,WO-000553,2025-03-06,M06,P04,Assembly mismatch,4,FAIL
QC-0001658,WO-000553,2025-03-06,M06,P04,Weld porosity,2,FAIL
QC-0001659,WO-000553,2025-03-06,M06,P04,Surface finish,0,PASS
QC-0001660,WO-000554,2025-03-06,M06,P05,Surface finish,7,FAIL
QC-0001661,WO-000554,2025-03-06,M06,P05,Material defect,3,FAIL
QC-0001662,WO-000554,2025-03-06,M06,P05,Cosmetic,3,FAIL
QC-0001663,WO-000555,2025-03-07,M01,P03,Weld porosity,5,FAIL
QC-0001664,WO-000555,2025-03-07,M01,P03,Dimensional,1,FAIL
QC-0001665,WO-000555,2025-03-07,M01,P03,Material defect,1,FAIL
QC-0001666,WO-000556,2025-03-07,M01,P02,Material defect,5,FAIL
QC-0001667,WO-000556,2025-03-07,M01,P02,Dimensional,0,PASS
QC-0001668,WO-000556,2025-03-07,M01,P02,Assembly mismatch,0,PASS
QC-0001669,WO-000557,2025-03-07,M02,P05,Dimensional,6,FAIL
QC-0001670,WO-000557,2025-03-07,M02,P05,Weld porosity,1,FAIL
QC-0001671,WO-000557,2025-03-07,M02,P05,Cosmetic,3,FAIL
QC-0001672,WO-000558,2025-03-07,M02,P02,Material defect,2,FAIL
QC-0001673,WO-000558,2025-03-07,M02,P02,Cosmetic,2,FAIL
QC-0001674,WO-000558,2025-03-07,M02,P02,Assembly mismatch,1,FAIL
QC-0001675,WO-000559,2025-03-07,M03,P05,Dimensional,4,FAIL
QC-0001676,WO-000559,2025-03-07,M03,P05,Material defect,5,FAIL
QC-0001677,WO-000559,2025-03-07,M03,P05,Cosmetic,1,FAIL
QC-0001678,WO-000560,2025-03-07,M03,P01,Surface finish,3,FAIL
QC-0001679,WO-000560,2025-03-07,M03,P01,Material defect,3,FAIL
QC-0001680,WO-000560,2025-03-07,M03,P01,Dimensional,1,FAIL
QC-0001681,WO-000561,2025-03-07,M04,P06,Weld porosity,2,FAIL
QC-0001682,WO-000561,2025-03-07,M04,P06,Material defect,3,FAIL
QC-0001683,WO-000561,2025-03-07,M04,P06,Assembly mismatch,0,PASS
QC-0001684,WO-000562,2025-03-07,M04,P06,Material defect,5,FAIL
QC-0001685,WO-000562,2025-03-07,M04,P06,Assembly mismatch,0,PASS
QC-0001686,WO-000562,2025-03-07,M04,P06,Weld porosity,1,FAIL
QC-0001687,WO-000563,2025-03-07,M05,P06,Material defect,3,FAIL
QC-0001688,WO-000563,2025-03-07,M05,P06,Assembly mismatch,2,FAIL
QC-0001689,WO-000563,2025-03-07,M05,P06,Weld porosity,1,FAIL
QC-0001690,WO-000564,2025-03-07,M05,P05,Surface finish,6,FAIL
QC-0001691,WO-000564,2025-03-07,M05,P05,Dimensional,3,FAIL
QC-0001692,WO-000564,2025-03-07,M05,P05,Material defect,0,PASS
QC-0001693,WO-000565,2025-03-07,M06,P05,Assembly mismatch,3,FAIL
QC-0001694,WO-000565,2025-03-07,M06,P05,Material defect,7,FAIL
QC-0001695,WO-000565,2025-03-07,M06,P05,Dimensional,3,FAIL
QC-0001696,WO-000566,2025-03-07,M06,P06,Material defect,5,FAIL
QC-0001697,WO-000566,2025-03-07,M06,P06,Dimensional,2,FAIL
QC-0001698,WO-000566,2025-03-07,M06,P06,Surface finish,0,PASS
QC-0001699,WO-000567,2025-03-10,M01,P01,Weld porosity,1,FAIL
QC-0001700,WO-000567,2025-03-10,M01,P01,Dimensional,2,FAIL
QC-0001701,WO-000567,2025-03-10,M01,P01,Assembly mismatch,2,FAIL
QC-0001702,WO-000568,2025-03-10,M01,P03,Dimensional,4,FAIL
QC-0001703,WO-000568,2025-03-10,M01,P03,Weld porosity,3,FAIL
QC-0001704,WO-000568,2025-03-10,M01,P03,Assembly mismatch,2,FAIL
QC-0001705,WO-000569,2025-03-10,M02,P02,Dimensional,3,FAIL
QC-0001706,WO-000569,2025-03-10,M02,P02,Assembly mismatch,3,FAIL
QC-0001707,WO-000569,2025-03-10,M02,P02,Weld porosity,2,FAIL
QC-0001708,WO-000570,2025-03-10,M02,P02,Assembly mismatch,3,FAIL
QC-0001709,WO-000570,2025-03-10,M02,P02,Cosmetic,2,FAIL
QC-0001710,WO-000570,2025-03-10,M02,P02,Surface finish,0,PASS
QC-0001711,WO-000571,2025-03-10,M03,P05,Cosmetic,7,FAIL
QC-0001712,WO-000571,2025-03-10,M03,P05,Assembly mismatch,3,FAIL
QC-0001713,WO-000571,2025-03-10,M03,P05,Dimensional,1,FAIL
QC-0001714,WO-000572,2025-03-10,M03,P01,Dimensional,3,FAIL
QC-0001715,WO-000572,2025-03-10,M03,P01,Weld porosity,2,FAIL
QC-0001716,WO-000572,2025-03-10,M03,P01,Cosmetic,0,PASS
QC-0001717,WO-000573,2025-03-10,M04,P06,Weld porosity,3,FAIL
QC-0001718,WO-000573,2025-03-10,M04,P06,Material defect,0,PASS
QC-0001719,WO-000573,2025-03-10,M04,P06,Surface finish,3,FAIL
QC-0001720,WO-000574,2025-03-10,M04,P06,Weld porosity,4,FAIL
QC-0001721,WO-000574,2025-03-10,M04,P06,Dimensional,2,FAIL
QC-0001722,WO-000574,2025-03-10,M04,P06,Cosmetic,0,PASS
QC-0001723,WO-000575,2025-03-10,M05,P04,Weld porosity,2,FAIL
QC-0001724,WO-000575,2025-03-10,M05,P04,Material defect,3,FAIL
QC-0001725,WO-000575,2025-03-10,M05,P04,Assembly mismatch,0,PASS
QC-0001726,WO-000576,2025-03-10,M06,P05,Assembly mismatch,6,FAIL
QC-0001727,WO-000576,2025-03-10,M06,P05,Cosmetic,1,FAIL
QC-0001728,WO-000576,2025-03-10,M06,P05,Surface finish,1,FAIL
QC-0001729,WO-000577,2025-03-10,M06,P06,Surface finish,2,FAIL
QC-0001730,WO-000577,2025-03-10,M06,P06,Cosmetic,4,FAIL
QC-0001731,WO-000577,2025-03-10,M06,P06,Weld porosity,1,FAIL
QC-0001732,WO-000578,2025-03-11,M01,P01,Surface finish,3,FAIL
QC-0001733,WO-000578,2025-03-11,M01,P01,Assembly mismatch,1,FAIL
QC-0001734,WO-000578,2025-03-11,M01,P01,Cosmetic,1,FAIL
QC-0001735,WO-000579,2025-03-11,M01,P03,Surface finish,8,FAIL
QC-0001736,WO-000579,2025-03-11,M01,P03,Weld porosity,2,FAIL
QC-0001737,WO-000579,2025-03-11,M01,P03,Dimensional,0,PASS
QC-0001738,WO-000580,2025-03-11,M02,P05,Material defect,5,FAIL
QC-0001739,WO-000580,2025-03-11,M02,P05,Dimensional,2,FAIL
QC-0001740,WO-000580,2025-03-11,M02,P05,Cosmetic,4,FAIL
QC-0001741,WO-000581,2025-03-11,M02,P05,Weld porosity,5,FAIL
QC-0001742,WO-000581,2025-03-11,M02,P05,Material defect,2,FAIL
QC-0001743,WO-000581,2025-03-11,M02,P05,Cosmetic,2,FAIL
QC-0001744,WO-000582,2025-03-11,M03,P03,Weld porosity,2,FAIL
QC-0001745,WO-000582,2025-03-11,M03,P03,Dimensional,0,PASS
QC-0001746,WO-000582,2025-03-11,M03,P03,Assembly mismatch,0,PASS
QC-0001747,WO-000583,2025-03-11,M03,P05,Material defect,9,FAIL
QC-0001748,WO-000583,2025-03-11,M03,P05,Surface finish,2,FAIL
QC-0001749,WO-000583,2025-03-11,M03,P05,Weld porosity,1,FAIL
QC-0001750,WO-000584,2025-03-11,M04,P03,Dimensional,6,FAIL
QC-0001751,WO-000584,2025-03-11,M04,P03,Weld porosity,2,FAIL
QC-0001752,WO-000584,2025-03-11,M04,P03,Surface finish,0,PASS
QC-0001753,WO-000585,2025-03-11,M04,P04,Weld porosity,4,FAIL
QC-0001754,WO-000585,2025-03-11,M04,P04,Material defect,1,FAIL
QC-0001755,WO-000585,2025-03-11,M04,P04,Dimensional,0,PASS
QC-0001756,WO-000586,2025-03-11,M05,P06,Cosmetic,4,FAIL
QC-0001757,WO-000586,2025-03-11,M05,P06,Weld porosity,1,FAIL
QC-0001758,WO-000586,2025-03-11,M05,P06,Assembly mismatch,1,FAIL
QC-0001759,WO-000587,2025-03-11,M05,P04,Dimensional,3,FAIL
QC-0001760,WO-000587,2025-03-11,M05,P04,Surface finish,2,FAIL
QC-0001761,WO-000587,2025-03-11,M05,P04,Assembly mismatch,0,PASS
QC-0001762,WO-000588,2025-03-11,M06,P05,Surface finish,7,FAIL
QC-0001763,WO-000588,2025-03-11,M06,P05,Assembly mismatch,2,FAIL
QC-0001764,WO-000588,2025-03-11,M06,P05,Dimensional,1,FAIL
QC-0001765,WO-000589,2025-03-11,M06,P04,Weld porosity,5,FAIL
QC-0001766,WO-000589,2025-03-11,M06,P04,Assembly mismatch,0,PASS
QC-0001767,WO-000589,2025-03-11,M06,P04,Cosmetic,0,PASS
QC-0001768,WO-000590,2025-03-12,M01,P03,Cosmetic,4,FAIL
QC-0001769,WO-000590,2025-03-12,M01,P03,Surface finish,2,FAIL
QC-0001770,WO-000590,2025-03-12,M01,P03,Dimensional,0,PASS
QC-0001771,WO-000591,2025-03-12,M01,P03,Material defect,6,FAIL
QC-0001772,WO-000591,2025-03-12,M01,P03,Assembly mismatch,1,FAIL
QC-0001773,WO-000591,2025-03-12,M01,P03,Surface finish,1,FAIL
QC-0001774,WO-000592,2025-03-12,M02,P05,Surface finish,5,FAIL
QC-0001775,WO-000592,2025-03-12,M02,P05,Assembly mismatch,3,FAIL
QC-0001776,WO-000592,2025-03-12,M02,P05,Material defect,1,FAIL
QC-0001777,WO-000593,2025-03-12,M03,P05,Weld porosity,4,FAIL
QC-0001778,WO-000593,2025-03-12,M03,P05,Assembly mismatch,1,FAIL
QC-0001779,WO-000593,2025-03-12,M03,P05,Cosmetic,2,FAIL
QC-0001780,WO-000594,2025-03-12,M03,P05,Surface finish,4,FAIL
QC-0001781,WO-000594,2025-03-12,M03,P05,Cosmetic,4,FAIL
QC-0001782,WO-000594,2025-03-12,M03,P05,Weld porosity,2,FAIL
QC-0001783,WO-000595,2025-03-12,M04,P03,Weld porosity,5,FAIL
QC-0001784,WO-000595,2025-03-12,M04,P03,Cosmetic,1,FAIL
QC-0001785,WO-000595,2025-03-12,M04,P03,Assembly mismatch,3,FAIL
QC-0001786,WO-000596,2025-03-12,M04,P06,Weld porosity,2,FAIL
QC-0001787,WO-000596,2025-03-12,M04,P06,Assembly mismatch,2,FAIL
QC-0001788,WO-000596,2025-03-12,M04,P06,Surface finish,2,FAIL
QC-0001789,WO-000597,2025-03-12,M05,P04,Assembly mismatch,3,FAIL
QC-0001790,WO-000597,2025-03-12,M05,P04,Weld porosity,2,FAIL
QC-0001791,WO-000597,2025-03-12,M05,P04,Cosmetic,0,PASS
QC-0001792,WO-000598,2025-03-12,M05,P04,Dimensional,3,FAIL
QC-0001793,WO-000598,2025-03-12,M05,P04,Surface finish,2,FAIL
QC-0001794,WO-000598,2025-03-12,M05,P04,Material defect,1,FAIL
QC-0001795,WO-000599,2025-03-12,M06,P01,Cosmetic,1,FAIL
QC-0001796,WO-000599,2025-03-12,M06,P01,Assembly mismatch,2,FAIL
QC-0001797,WO-000599,2025-03-12,M06,P01,Dimensional,1,FAIL
QC-0001798,WO-000600,2025-03-12,M06,P05,Dimensional,9,FAIL
QC-0001799,WO-000600,2025-03-12,M06,P05,Weld porosity,2,FAIL
QC-0001800,WO-000600,2025-03-12,M06,P05,Assembly mismatch,0,PASS
QC-0001801,WO-000601,2025-03-13,M01,P01,Assembly mismatch,3,FAIL
QC-0001802,WO-000601,2025-03-13,M01,P01,Surface finish,0,PASS
QC-0001803,WO-000601,2025-03-13,M01,P01,Weld porosity,1,FAIL
QC-0001804,WO-000602,2025-03-13,M01,P03,Surface finish,6,FAIL
QC-0001805,WO-000602,2025-03-13,M01,P03,Weld porosity,2,FAIL
QC-0001806,WO-000602,2025-03-13,M01,P03,Material defect,1,FAIL
QC-0001807,WO-000603,2025-03-13,M02,P02,Material defect,6,FAIL
QC-0001808,WO-000603,2025-03-13,M02,P02,Assembly mismatch,1,FAIL
QC-0001809,WO-000603,2025-03-13,M02,P02,Cosmetic,0,PASS
QC-0001810,WO-000604,2025-03-13,M02,P02,Assembly mismatch,4,FAIL
QC-0001811,WO-000604,2025-03-13,M02,P02,Material defect,2,FAIL
QC-0001812,WO-000604,2025-03-13,M02,P02,Surface finish,1,FAIL
QC-0001813,WO-000605,2025-03-13,M03,P03,Dimensional,4,FAIL
QC-0001814,WO-000605,2025-03-13,M03,P03,Material defect,0,PASS
QC-0001815,WO-000605,2025-03-13,M03,P03,Surface finish,0,PASS
QC-0001816,WO-000606,2025-03-13,M03,P03,Assembly mismatch,5,FAIL
QC-0001817,WO-000606,2025-03-13,M03,P03,Cosmetic,3,FAIL
QC-0001818,WO-000606,2025-03-13,M03,P03,Dimensional,0,PASS
QC-0001819,WO-000607,2025-03-13,M04,P03,Weld porosity,5,FAIL
QC-0001820,WO-000607,2025-03-13,M04,P03,Assembly mismatch,4,FAIL
QC-0001821,WO-000607,2025-03-13,M04,P03,Dimensional,0,PASS
QC-0001822,WO-000608,2025-03-13,M04,P04,Weld porosity,5,FAIL
QC-0001823,WO-000608,2025-03-13,M04,P04,Cosmetic,1,FAIL
QC-0001824,WO-000608,2025-03-13,M04,P04,Dimensional,0,PASS
QC-0001825,WO-000609,2025-03-13,M05,P01,Dimensional,4,FAIL
QC-0001826,WO-000609,2025-03-13,M05,P01,Assembly mismatch,0,PASS
QC-0001827,WO-000609,2025-03-13,M05,P01,Weld porosity,1,FAIL
QC-0001828,WO-000610,2025-03-13,M05,P04,Cosmetic,4,FAIL
QC-0001829,WO-000610,2025-03-13,M05,P04,Dimensional,0,PASS
QC-0001830,WO-000610,2025-03-13,M05,P04,Material defect,1,FAIL
QC-0001831,WO-000611,2025-03-13,M06,P06,Surface finish,5,FAIL
QC-0001832,WO-000611,2025-03-13,M06,P06,Assembly mismatch,1,FAIL
QC-0001833,WO-000611,2025-03-13,M06,P06,Material defect,1,FAIL
QC-0001834,WO-000612,2025-03-13,M06,P05,Cosmetic,7,FAIL
QC-0001835,WO-000612,2025-03-13,M06,P05,Surface finish,3,FAIL
QC-0001836,WO-000612,2025-03-13,M06,P05,Dimensional,0,PASS
QC-0001837,WO-000613,2025-03-14,M01,P02,Assembly mismatch,2,FAIL
QC-0001838,WO-000613,2025-03-14,M01,P02,Material defect,3,FAIL
QC-0001839,WO-000613,2025-03-14,M01,P02,Dimensional,0,PASS
QC-0001840,WO-000614,2025-03-14,M01,P01,Assembly mismatch,3,FAIL
QC-0001841,WO-000614,2025-03-14,M01,P01,Cosmetic,3,FAIL
QC-0001842,WO-000614,2025-03-14,M01,P01,Weld porosity,0,PASS
QC-0001843,WO-000615,2025-03-14,M02,P02,Dimensional,2,FAIL
QC-0001844,WO-000615,2025-03-14,M02,P02,Surface finish,2,FAIL
QC-0001845,WO-000615,2025-03-14,M02,P02,Material defect,1,FAIL
QC-0001846,WO-000616,2025-03-14,M02,P05,Assembly mismatch,9,FAIL
QC-0001847,WO-000616,2025-03-14,M02,P05,Dimensional,1,FAIL
QC-0001848,WO-000616,2025-03-14,M02,P05,Surface finish,0,PASS
QC-0001849,WO-000617,2025-03-14,M03,P05,Cosmetic,7,FAIL
QC-0001850,WO-000617,2025-03-14,M03,P05,Weld porosity,4,FAIL
QC-0001851,WO-000617,2025-03-14,M03,P05,Material defect,1,FAIL
QC-0001852,WO-000618,2025-03-14,M04,P04,Assembly mismatch,2,FAIL
QC-0001853,WO-000618,2025-03-14,M04,P04,Material defect,1,FAIL
QC-0001854,WO-000618,2025-03-14,M04,P04,Weld porosity,3,FAIL
QC-0001855,WO-000619,2025-03-14,M04,P03,Weld porosity,8,FAIL
QC-0001856,WO-000619,2025-03-14,M04,P03,Surface finish,2,FAIL
QC-0001857,WO-000619,2025-03-14,M04,P03,Material defect,1,FAIL
QC-0001858,WO-000620,2025-03-14,M05,P06,Dimensional,4,FAIL
QC-0001859,WO-000620,2025-03-14,M05,P06,Surface finish,2,FAIL
QC-0001860,WO-000620,2025-03-14,M05,P06,Weld porosity,1,FAIL
QC-0001861,WO-000621,2025-03-14,M05,P01,Cosmetic,1,FAIL
QC-0001862,WO-000621,2025-03-14,M05,P01,Dimensional,4,FAIL
QC-0001863,WO-000621,2025-03-14,M05,P01,Material defect,0,PASS
QC-0001864,WO-000622,2025-03-14,M06,P04,Dimensional,2,FAIL
QC-0001865,WO-000622,2025-03-14,M06,P04,Assembly mismatch,2,FAIL
QC-0001866,WO-000622,2025-03-14,M06,P04,Cosmetic,0,PASS
QC-0001867,WO-000623,2025-03-14,M06,P06,Dimensional,3,FAIL
QC-0001868,WO-000623,2025-03-14,M06,P06,Material defect,4,FAIL
QC-0001869,WO-000623,2025-03-14,M06,P06,Weld porosity,0,PASS
QC-0001870,WO-000624,2025-03-17,M01,P02,Assembly mismatch,3,FAIL
QC-0001871,WO-000624,2025-03-17,M01,P02,Weld porosity,2,FAIL
QC-0001872,WO-000624,2025-03-17,M01,P02,Material defect,1,FAIL
QC-0001873,WO-000625,2025-03-17,M01,P02,Dimensional,3,FAIL
QC-0001874,WO-000625,2025-03-17,M01,P02,Assembly mismatch,2,FAIL
QC-0001875,WO-000625,2025-03-17,M01,P02,Weld porosity,1,FAIL
QC-0001876,WO-000626,2025-03-17,M02,P02,Cosmetic,4,FAIL
QC-0001877,WO-000626,2025-03-17,M02,P02,Weld porosity,2,FAIL
QC-0001878,WO-000626,2025-03-17,M02,P02,Material defect,0,PASS
QC-0001879,WO-000627,2025-03-17,M02,P02,Assembly mismatch,3,FAIL
QC-0001880,WO-000627,2025-03-17,M02,P02,Weld porosity,1,FAIL
QC-0001881,WO-000627,2025-03-17,M02,P02,Material defect,2,FAIL
QC-0001882,WO-000628,2025-03-17,M03,P03,Dimensional,2,FAIL
QC-0001883,WO-000628,2025-03-17,M03,P03,Weld porosity,3,FAIL
QC-0001884,WO-000628,2025-03-17,M03,P03,Cosmetic,0,PASS
QC-0001885,WO-000629,2025-03-17,M03,P03,Cosmetic,5,FAIL
QC-0001886,WO-000629,2025-03-17,M03,P03,Surface finish,4,FAIL
QC-0001887,WO-000629,2025-03-17,M03,P03,Assembly mismatch,3,FAIL
QC-0001888,WO-000630,2025-03-17,M04,P06,Weld porosity,4,FAIL
QC-0001889,WO-000630,2025-03-17,M04,P06,Material defect,2,FAIL
QC-0001890,WO-000630,2025-03-17,M04,P06,Assembly mismatch,0,PASS
QC-0001891,WO-000631,2025-03-17,M04,P03,Surface finish,5,FAIL
QC-0001892,WO-000631,2025-03-17,M04,P03,Weld porosity,1,FAIL
QC-0001893,WO-000631,2025-03-17,M04,P03,Assembly mismatch,2,FAIL
QC-0001894,WO-000632,2025-03-17,M05,P04,Weld porosity,3,FAIL
QC-0001895,WO-000632,2025-03-17,M05,P04,Material defect,1,FAIL
QC-0001896,WO-000632,2025-03-17,M05,P04,Dimensional,1,FAIL
QC-0001897,WO-000633,2025-03-17,M05,P01,Surface finish,5,FAIL
QC-0001898,WO-000633,2025-03-17,M05,P01,Weld porosity,0,PASS
QC-0001899,WO-000633,2025-03-17,M05,P01,Dimensional,1,FAIL
QC-0001900,WO-000634,2025-03-17,M06,P01,Cosmetic,5,FAIL
QC-0001901,WO-000634,2025-03-17,M06,P01,Surface finish,3,FAIL
QC-0001902,WO-000634,2025-03-17,M06,P01,Weld porosity,0,PASS
QC-0001903,WO-000635,2025-03-17,M06,P05,Assembly mismatch,11,FAIL
QC-0001904,WO-000635,2025-03-17,M06,P05,Cosmetic,1,FAIL
QC-0001905,WO-000635,2025-03-17,M06,P05,Weld porosity,3,FAIL
QC-0001906,WO-000636,2025-03-18,M01,P01,Cosmetic,2,FAIL
QC-0001907,WO-000636,2025-03-18,M01,P01,Surface finish,0,PASS
QC-0001908,WO-000636,2025-03-18,M01,P01,Weld porosity,3,FAIL
QC-0001909,WO-000637,2025-03-18,M01,P03,Surface finish,4,FAIL
QC-0001910,WO-000637,2025-03-18,M01,P03,Material defect,4,FAIL
QC-0001911,WO-000637,2025-03-18,M01,P03,Weld porosity,0,PASS
QC-0001912,WO-000638,2025-03-18,M02,P02,Dimensional,5,FAIL
QC-0001913,WO-000638,2025-03-18,M02,P02,Weld porosity,1,FAIL
QC-0001914,WO-000638,2025-03-18,M02,P02,Cosmetic,0,PASS
QC-0001915,WO-000639,2025-03-18,M02,P01,Weld porosity,3,FAIL
QC-0001916,WO-000639,2025-03-18,M02,P01,Assembly mismatch,0,PASS
QC-0001917,WO-000639,2025-03-18,M02,P01,Dimensional,2,FAIL
QC-0001918,WO-000640,2025-03-18,M03,P01,Material defect,4,FAIL
